9.480592717019617055e+01,9.117289579458875437e+01,9.097522346871437549e+01,1.264381408691406250e-01,1.997001588095168074e+02,1.967815780960503389e+02,1.921211216657353873e+02,2.587509155273437500e-01,1.374695591627137787e+02,1.336070905319349436e+02,1.315536649404528760e+02,2.637100219726562500e-01,1.695514842754972165e+02,1.657330263544626234e+02,1.619814832957774229e+02,3.511009216308593750e-01,3.000000000000000000e+00
9.258009632085898488e+01,9.134249171009000179e+01,8.958641244276013538e+01,9.724807739257812500e-02,2.043561074014418182e+02,1.994660734670899274e+02,1.951984143118519910e+02,2.444381713867187500e-01,1.412049996428826546e+02,1.378844082565531153e+02,1.347716163131204894e+02,2.665405273437500000e-01,1.725849504180439453e+02,1.682621232743534847e+02,1.643787867003694316e+02,3.917732238769531250e-01,3.000000000000000000e+00
6.085430707666385786e+01,4.732076663858467214e+01,3.565495998315080328e+01,7.276916503906250000e-02,1.298170944162071976e+02,1.105362165268772827e+02,9.256561719858474646e+01,2.121009826660156250e-01,2.108254911716848596e+02,1.838258542554765143e+02,1.598296061213237635e+02,2.849235534667968750e-01,1.751531694810361728e+02,1.506450181239501376e+02,1.283428078861285542e+02,4.302062988281250000e-01,3.000000000000000000e+00
5.014664790431199037e+01,3.997502261533823287e+01,3.004714041612223241e+01,1.523246765136718750e-01,1.188679121145488864e+02,1.027684436518517259e+02,8.738113129144520030e+01,2.209129333496093750e-01,2.140499993135733803e+02,1.945931961395368148e+02,1.774972062437363434e+02,2.787704467773437500e-01,1.716393460490463099e+02,1.522485667574931938e+02,1.346329809264305197e+02,3.479919433593750000e-01,3.000000000000000000e+00
6.597802415363294415e+01,6.292425827983143449e+01,6.029105976185762472e+01,1.352272033691406250e-01,1.111198178896625564e+02,1.073913408319942846e+02,1.029820389216211396e+02,2.133102416992187500e-01,1.738240684415567614e+02,1.699852063730375562e+02,1.659611715827757052e+02,2.957954406738281250e-01,1.440286160361015391e+02,1.397806424706461144e+02,1.355350321876938153e+02,3.556671142578125000e-01,3.000000000000000000e+00
7.360909536297876343e+01,7.259828813510475243e+01,7.384241620795988581e+01,1.326904296875000000e-01,1.315340190411424715e+02,1.269837130227813589e+02,1.249777796667800089e+02,2.244529724121093750e-01,2.008143525741029691e+02,1.976527954141421333e+02,1.934424167664381002e+02,3.127861022949218750e-01,1.686368343883820557e+02,1.644257703407186852e+02,1.610876000744740395e+02,3.300704956054687500e-01,3.000000000000000000e+00
1.061681951793062808e+02,1.027875661375661309e+02,9.462580834803057428e+01,1.302032470703125000e-01,1.439176397156210498e+02,1.404204332668564632e+02,1.348880295948970058e+02,2.499160766601562500e-01,2.017754854021903839e+02,1.993678047525092154e+02,1.973575105087072075e+02,2.685585021972656250e-01,1.741659873506675922e+02,1.711849505378669107e+02,1.677647007946375481e+02,3.513221740722656250e-01,3.000000000000000000e+00
7.984507219761621855e+01,7.291177847394763489e+01,6.104839580857728976e+01,2.127838134765625000e-01,3.176308429185749560e+01,2.725797993217494763e+01,2.114813131489704290e+01,2.187538146972656250e-01,1.607806480660728994e+02,1.485948391090850293e+02,1.268881572467744405e+02,2.727584838867187500e-01,1.246520562286939935e+02,1.150650255991215829e+02,9.736392885870051828e+01,2.957038879394531250e-01,3.000000000000000000e+00
7.674380220738703429e+01,7.348435036398403497e+01,7.204424838136134213e+01,1.131324768066406250e-01,1.254544633361015258e+02,1.210430817197721325e+02,1.175153634337165158e+02,2.624092102050781250e-01,1.833810156596055094e+02,1.798672581359597871e+02,1.768168008546340388e+02,2.928581237792968750e-01,1.556545318610536128e+02,1.513172532781228483e+02,1.476178283873936152e+02,3.316001892089843750e-01,3.000000000000000000e+00
4.942415981930761859e+01,3.334635305113128823e+01,2.407395147786129996e+01,9.833145141601562500e-02,2.203911209020984074e+02,1.924833656933761290e+02,1.671885594802479318e+02,2.054710388183593750e-01,1.316504135166675269e+02,9.559945963772895539e+01,7.040311532802272154e+01,3.000259399414062500e-01,1.811503867774948446e+02,1.438122423485321519e+02,1.128144332868880042e+02,3.961715698242187500e-01,3.000000000000000000e+00
